Game ID,date,season,neutral,is_home,playoff,team1,team2,score1,score2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,is_win,gm_no
199909120NO,1999-09-12,1999,0,1,NA,NO,CAR,19,10,1437.814,1443.281,0.584846113,0.415153887,1456.429,1424.666,1,1
199909120NO,1999-09-12,1999,0,0,NA,CAR,NO,10,19,1443.281,1437.814,0.415153887,0.584846113,1424.666,1456.429,0,1
199909120NYJ,1999-09-12,1999,0,1,NA,NYJ,NE,28,30,1611.759,1516.205,0.715901813,0.284098187,1594.791,1533.173,0,1
199909120NYJ,1999-09-12,1999,0,0,NA,NE,NYJ,30,28,1516.205,1611.759,0.284098187,0.715901813,1533.173,1594.791,1,1
199909120PHI,1999-09-12,1999,0,1,NA,PHI,ARI,24,25,1367.636,1476.375,0.437384956,0.562615044,1361.69,1482.321,0,1
199909120PHI,1999-09-12,1999,0,0,NA,ARI,PHI,25,24,1476.375,1367.636,0.562615044,0.437384956,1482.321,1361.69,1,1
199909120SEA,1999-09-12,1999,0,1,NA,SEA,DET,20,28,1518.59,1461.519,0.668785496,0.331214504,1487.474,1492.635,0,1
199909120SEA,1999-09-12,1999,0,0,NA,DET,SEA,28,20,1461.519,1518.59,0.331214504,0.668785496,1492.635,1487.474,1,1
199909120TB,1999-09-12,1999,0,1,NA,TB,NYG,13,17,1521.817,1519.418,0.59579629,0.40420371,1502.033,1539.202,0,1
199909120TB,1999-09-12,1999,0,0,NA,NYG,TB,17,13,1519.418,1521.817,0.40420371,0.59579629,1539.202,1502.033,1,1
199909120TEN,1999-09-12,1999,0,1,NA,TEN,CIN,36,35,1522.743,1377.417,0.770428757,0.229571243,1525.648,1374.512,1,1
199909120TEN,1999-09-12,1999,0,0,NA,CIN,TEN,35,36,1377.417,1522.743,0.229571243,0.770428757,1374.512,1525.648,0,1
199909120WSH,1999-09-12,1999,0,1,NA,WSH,DAL,35,41,1476.947,1509.22,0.546959134,0.453040866,1455.339,1530.828,0,1
199909120WSH,1999-09-12,1999,0,0,NA,DAL,WSH,41,35,1509.22,1476.947,0.453040866,0.546959134,1530.828,1455.339,1,1
199909130DEN,1999-09-13,1999,0,1,NA,DEN,MIA,21,38,1688.859,1549.456,0.764342814,0.235657186,1640.149,1598.166,0,1
199909130DEN,1999-09-13,1999,0,0,NA,MIA,DEN,38,21,1549.456,1688.859,0.235657186,0.764342814,1598.166,1640.149,1,1
199909190BAL,1999-09-19,1999,0,1,NA,BAL,PIT,20,23,1423.599,1513.927,0.463614511,0.536385489,1410.891,1526.635,0,2
199909190BAL,1999-09-19,1999,0,0,NA,PIT,BAL,23,20,1513.927,1423.599,0.536385489,0.463614511,1526.635,1410.891,1,2
199909190BUF,1999-09-19,1999,0,1,NA,BUF,NYJ,17,3,1486.586,1594.791,0.438141537,0.561858463,1517.627,1563.751,1,2
199909190BUF,1999-09-19,1999,0,0,NA,NYJ,BUF,3,17,1594.791,1486.586,0.561858463,0.438141537,1563.751,1517.627,0,2
199909190CAR,1999-09-19,1999,0,1,NA,CAR,JAX,20,22,1424.666,1604.852,0.340051681,0.659948319,1417.566,1611.952,0,2
199909190CAR,1999-09-19,1999,0,0,NA,JAX,CAR,22,20,1604.852,1424.666,0.659948319,0.340051681,1611.952,1417.566,1,2
199909190CHI,1999-09-19,1999,0,1,NA,CHI,SEA,13,14,1426.168,1487.474,0.505315893,0.494684107,1419.151,1494.491,0,2
199909190CHI,1999-09-19,1999,0,0,NA,SEA,CHI,14,13,1487.474,1426.168,0.494684107,0.505315893,1494.491,1419.151,1,2
199909190CIN,1999-09-19,1999,0,1,NA,CIN,LAC,7,34,1374.512,1388.36,0.573086337,0.426913663,1335.41,1427.462,0,2
199909190CIN,1999-09-19,1999,0,0,NA,LAC,CIN,34,7,1388.36,1374.512,0.426913663,0.573086337,1427.462,1335.41,1,1
199909190DET,1999-09-19,1999,0,1,NA,DET,GB,23,15,1492.635,1606.108,0.43069086,0.56930914,1518.217,1580.526,1,2
199909190DET,1999-09-19,1999,0,0,NA,GB,DET,15,23,1606.108,1492.635,0.56930914,0.43069086,1580.526,1518.217,0,2
199909190KC,1999-09-19,1999,0,1,NA,KC,DEN,26,10,1499.344,1640.149,0.392606585,0.607393415,1534.989,1604.503,1,2
199909190KC,1999-09-19,1999,0,0,NA,DEN,KC,10,26,1640.149,1499.344,0.607393415,0.392606585,1604.503,1534.989,0,2
199909190MIA,1999-09-19,1999,0,1,NA,MIA,ARI,19,16,1598.166,1482.321,0.739048215,0.260951785,1604.852,1475.635,1,2
199909190MIA,1999-09-19,1999,0,0,NA,ARI,MIA,16,19,1482.321,1598.166,0.260951785,0.739048215,1475.635,1604.852,0,2
199909190MIN,1999-09-19,1999,0,1,NA,MIN,OAK,17,22,1674.131,1446.413,0.843568152,0.156431848,1639.262,1481.282,0,2
199909190MIN,1999-09-19,1999,0,0,NA,OAK,MIN,22,17,1446.413,1674.131,0.156431848,0.843568152,1481.282,1639.262,1,2
199909190NE,1999-09-19,1999,0,1,NA,NE,IND,31,28,1533.173,1413.127,0.743685,0.256315,1539.728,1406.572,1,2
199909190NE,1999-09-19,1999,0,0,NA,IND,NE,28,31,1413.127,1533.173,0.256315,0.743685,1406.572,1539.728,0,2
199909190NYG,1999-09-19,1999,0,1,NA,NYG,WSH,21,50,1539.202,1455.339,0.702017655,0.297982345,1487.982,1506.559,0,2
199909190NYG,1999-09-19,1999,0,0,NA,WSH,NYG,50,21,1455.339,1539.202,0.297982345,0.702017655,1506.559,1487.982,1,2
199909190PHI,1999-09-19,1999,0,1,NA,PHI,TB,5,19,1361.69,1502.033,0.393240964,0.606759036,1341.097,1522.626,0,2
199909190PHI,1999-09-19,1999,0,0,NA,TB,PHI,19,5,1502.033,1361.69,0.606759036,0.393240964,1522.626,1341.097,1,2
199909190SF,1999-09-19,1999,0,1,NA,SF,NO,28,21,1567.821,1456.429,0.734074431,0.265925569,1578.06,1446.191,1,2
199909190SF,1999-09-19,1999,0,0,NA,NO,SF,21,28,1456.429,1567.821,0.265925569,0.734074431,1446.191,1578.06,0,2
199909190TEN,1999-09-19,1999,0,1,NA,TEN,CLE,26,9,1525.648,1276.6,0.859096453,0.140903547,1532.776,1269.472,1,2
199909190TEN,1999-09-19,1999,0,0,NA,CLE,TEN,9,26,1276.6,1525.648,0.140903547,0.859096453,1269.472,1532.776,0,2
199909200DAL,1999-09-20,1999,0,1,NA,DAL,ATL,24,7,1530.828,1607.928,0.482593737,0.517406263,1560.904,1577.853,1,2
199909200DAL,1999-09-20,1999,0,0,NA,ATL,DAL,7,24,1607.928,1530.828,0.517406263,0.482593737,1577.853,1560.904,0,2
199909260BAL,1999-09-26,1999,0,1,NA,BAL,CLE,17,10,1410.891,1269.472,0.766426729,0.233573271,1419.772,1260.591,1,3
199909260BAL,1999-09-26,1999,0,0,NA,CLE,BAL,10,17,1269.472,1410.891,0.233573271,0.766426729,1260.591,1419.772,0,3
199909260BUF,1999-09-26,1999,0,1,NA,BUF,PHI,26,0,1517.627,1341.097,0.80064946,0.19935054,1529.467,1329.257,1,3
199909260BUF,1999-09-26,1999,0,0,NA,PHI,BUF,0,26,1341.097,1517.627,0.19935054,0.80064946,1329.257,1529.467,0,3
199909260CAR,1999-09-26,1999,0,1,NA,CAR,CIN,27,3,1417.566,1335.41,0.699958034,0.300041966,1435.671,1317.305,1,3
199909260CAR,1999-09-26,1999,0,0,NA,CIN,CAR,3,27,1335.41,1417.566,0.300041966,0.699958034,1317.305,1435.671,0,3
199909260GB,1999-09-26,1999,0,1,NA,GB,MIN,23,20,1580.526,1639.262,0.509013644,0.490986356,1594.101,1625.688,1,3
199909260GB,1999-09-26,1999,0,0,NA,MIN,GB,20,23,1639.262,1580.526,0.490986356,0.509013644,1625.688,1594.101,0,3
199909260JAX,1999-09-26,1999,0,1,NA,JAX,TEN,19,20,1611.952,1532.776,0.69634304,0.30365696,1601.622,1543.106,0,3
199909260JAX,1999-09-26,1999,0,0,NA,TEN,JAX,20,19,1532.776,1611.952,0.30365696,0.69634304,1543.106,1601.622,1,3
199909260KC,1999-09-26,1999,0,1,NA,KC,DET,31,21,1534.989,1518.217,0.615553558,0.384446442,1552.766,1500.44,1,3
199909260KC,1999-09-26,1999,0,0,NA,DET,KC,21,31,1518.217,1534.989,0.384446442,0.615553558,1500.44,1552.766,0,3
199909260LAC,1999-09-26,1999,0,1,NA,LAC,IND,19,27,1427.462,1406.572,0.621147725,0.378852275,1399.057,1434.977,0,2
199909260LAC,1999-09-26,1999,0,0,NA,IND,LAC,27,19,1406.572,1427.462,0.378852275,0.621147725,1434.977,1399.057,1,3
199909260LAR,1999-09-26,1999,0,1,NA,LAR,ATL,35,7,1434.951,1577.853,0.389731744,0.610268256,1477.559,1535.245,1,2
199909260LAR,1999-09-26,1999,0,0,NA,ATL,LAR,7,35,1577.853,1434.951,0.610268256,0.389731744,1535.245,1477.559,0,3
199909260NE,1999-09-26,1999,0,1,NA,NE,NYG,16,14,1539.728,1487.982,0.661960693,0.338039307,1546.782,1480.929,1,3
199909260NE,1999-09-26,1999,0,0,NA,NYG,NE,14,16,1487.982,1539.728,0.338039307,0.661960693,1480.929,1546.782,0,3
199909260NYJ,1999-09-26,1999,0,1,NA,NYJ,WSH,20,27,1563.751,1506.559,0.668939768,0.331060232,1534.294,1536.015,0,3
199909260NYJ,1999-09-26,1999,0,0,NA,WSH,NYJ,27,20,1506.559,1563.751,0.331060232,0.668939768,1536.015,1534.294,1,3
199909260OAK,1999-09-26,1999,0,1,NA,OAK,CHI,24,17,1481.282,1419.151,0.675205599,0.324794401,1494.052,1406.381,1,3
199909260OAK,1999-09-26,1999,0,0,NA,CHI,OAK,17,24,1419.151,1481.282,0.324794401,0.675205599,1406.381,1494.052,0,3
199909260PIT,1999-09-26,1999,0,1,NA,PIT,SEA,10,29,1526.635,1494.491,0.636268761,0.363731239,1486.752,1534.374,0,3
199909260PIT,1999-09-26,1999,0,0,NA,SEA,PIT,29,10,1494.491,1526.635,0.363731239,0.636268761,1534.374,1486.752,1,3
199909260TB,1999-09-26,1999,0,1,NA,TB,DEN,13,10,1522.626,1604.503,0.47573113,0.52426887,1537.274,1589.855,1,3
199909260TB,1999-09-26,1999,0,0,NA,DEN,TB,10,13,1604.503,1522.626,0.52426887,0.47573113,1589.855,1537.274,0,3
199909270ARI,1999-09-27,1999,0,1,NA,ARI,SF,10,24,1475.635,1578.06,0.446348444,0.553651556,1451.865,1601.83,0,3
199909270ARI,1999-09-27,1999,0,0,NA,SF,ARI,24,10,1578.06,1475.635,0.553651556,0.446348444,1601.83,1451.865,1,3
199910030ATL,1999-10-03,1999,0,1,NA,ATL,BAL,13,19,1535.245,1419.772,0.738635021,0.261364979,1503.93,1451.087,0,4
199910030ATL,1999-10-03,1999,0,0,NA,BAL,ATL,19,13,1419.772,1535.245,0.261364979,0.738635021,1451.087,1503.93,1,4
199910030CHI,1999-10-03,1999,0,1,NA,CHI,NO,14,10,1406.381,1446.191,0.536187937,0.463812063,1421.141,1431.43,1,4
199910030CHI,1999-10-03,1999,0,0,NA,NO,CHI,10,14,1446.191,1406.381,0.463812063,0.536187937,1431.43,1421.141,0,3
199910030CIN,1999-10-03,1999,0,1,NA,CIN,LAR,10,38,1317.305,1477.559,0.366252853,0.633747147,1293.663,1501.201,0,4
199910030CIN,1999-10-03,1999,0,0,NA,LAR,CIN,38,10,1477.559,1317.305,0.633747147,0.366252853,1501.201,1293.663,1,3
199910030CLE,1999-10-03,1999,0,1,NA,CLE,NE,7,19,1260.591,1546.782,0.218696672,0.781303328,1250.397,1556.976,0,4
199910030CLE,1999-10-03,1999,0,0,NA,NE,CLE,19,7,1546.782,1260.591,0.781303328,0.218696672,1556.976,1250.397,1,4
199910030DAL,1999-10-03,1999,0,1,NA,DAL,ARI,35,7,1560.904,1451.865,0.731421962,0.268578038,1577.665,1435.103,1,3
199910030DAL,1999-10-03,1999,0,0,NA,ARI,DAL,7,35,1451.865,1560.904,0.268578038,0.731421962,1435.103,1577.665,0,4
199910030DEN,1999-10-03,1999,0,1,NA,DEN,NYJ,13,21,1589.855,1534.294,0.666857245,0.333142755,1558.851,1565.298,0,4
199910030DEN,1999-10-03,1999,0,0,NA,NYJ,DEN,21,13,1534.294,1589.855,0.333142755,0.666857245,1565.298,1558.851,1,4
199910030LAC,1999-10-03,1999,0,1,NA,LAC,KC,21,14,1399.057,1552.766,0.37504115,0.62495885,1426.141,1525.682,1,3
199910030LAC,1999-10-03,1999,0,0,NA,KC,LAC,14,21,1552.766,1399.057,0.62495885,0.37504115,1525.682,1426.141,0,4
199910030MIN,1999-10-03,1999,0,1,NA,MIN,TB,21,14,1625.688,1537.274,0.707468753,0.292531247,1637.061,1525.901,1,4
199910030MIN,1999-10-03,1999,0,0,NA,TB,MIN,14,21,1537.274,1625.688,0.292531247,0.707468753,1525.901,1637.061,0,4
199910030NYG,1999-10-03,1999,0,1,NA,NYG,PHI,16,15,1480.929,1329.257,0.776825938,0.223174062,1483.745,1326.44,1,4
199910030NYG,1999-10-03,1999,0,0,NA,PHI,NYG,15,16,1329.257,1480.929,0.223174062,0.776825938,1326.44,1483.745,0,4
199910030PIT,1999-10-03,1999,0,1,NA,PIT,JAX,3,17,1486.752,1601.622,0.428720156,0.571279844,1464.047,1624.327,0,4
199910030PIT,1999-10-03,1999,0,0,NA,JAX,PIT,17,3,1601.622,1486.752,0.571279844,0.428720156,1624.327,1464.047,1,4
199910030SEA,1999-10-03,1999,0,1,NA,SEA,OAK,22,21,1534.374,1494.052,0.647092249,0.352907751,1539.043,1489.383,1,4
199910030SEA,1999-10-03,1999,0,0,NA,OAK,SEA,21,22,1494.052,1534.374,0.352907751,0.647092249,1489.383,1539.043,0,4
199910030SF,1999-10-03,1999,0,1,NA,SF,TEN,24,22,1601.83,1543.106,0.670889878,0.329110122,1608.677,1536.26,1,4
199910030SF,1999-10-03,1999,0,0,NA,TEN,SF,22,24,1543.106,1601.83,0.329110122,0.670889878,1536.26,1608.677,0,4
199910030WSH,1999-10-03,1999,0,1,NA,WSH,CAR,38,36,1536.015,1435.671,0.72147634,0.27852366,1541.707,1429.979,1,4
199910030WSH,1999-10-03,1999,0,0,NA,CAR,WSH,36,38,1435.671,1536.015,0.27852366,0.72147634,1429.979,1541.707,0,4
199910040MIA,1999-10-04,1999,0,1,NA,MIA,BUF,18,23,1604.852,1529.467,0.691708961,0.308291039,1578.375,1555.944,0,3
199910040MIA,1999-10-04,1999,0,0,NA,BUF,MIA,23,18,1529.467,1604.852,0.308291039,0.691708961,1555.944,1578.375,1,4
199910100ARI,1999-10-10,1999,0,1,NA,ARI,NYG,14,3,1435.103,1483.745,0.523523675,0.476476325,1458.608,1460.24,1,5
199910100ARI,1999-10-10,1999,0,0,NA,NYG,ARI,3,14,1483.745,1435.103,0.476476325,0.523523675,1460.24,1458.608,0,5
199910100BUF,1999-10-10,1999,0,1,NA,BUF,PIT,24,21,1555.944,1464.047,0.711600858,0.288399142,1563.408,1456.583,1,5
199910100BUF,1999-10-10,1999,0,0,NA,PIT,BUF,21,24,1464.047,1555.944,0.288399142,0.711600858,1456.583,1563.408,0,5
199910100CLE,1999-10-10,1999,0,1,NA,CLE,CIN,17,18,1250.397,1293.663,0.531237005,0.468762995,1242.959,1301.101,0,5
199910100CLE,1999-10-10,1999,0,0,NA,CIN,CLE,18,17,1293.663,1250.397,0.468762995,0.531237005,1301.101,1242.959,1,5
199910100DET,1999-10-10,1999,0,1,NA,DET,LAC,10,20,1500.44,1426.141,0.690374244,0.309625756,1465.093,1461.488,0,4
199910100DET,1999-10-10,1999,0,0,NA,LAC,DET,20,10,1426.141,1500.44,0.309625756,0.690374244,1461.488,1465.093,1,4
199910100GB,1999-10-10,1999,0,1,NA,GB,TB,26,23,1594.101,1525.901,0.682819781,0.317180219,1602.393,1517.609,1,4
199910100GB,1999-10-10,1999,0,0,NA,TB,GB,23,26,1525.901,1594.101,0.317180219,0.682819781,1517.609,1602.393,0,5
199910100IND,1999-10-10,1999,0,1,NA,IND,MIA,31,34,1434.977,1578.375,0.389052873,0.610947127,1424.561,1588.791,0,4
199910100IND,1999-10-10,1999,0,0,NA,MIA,IND,34,31,1578.375,1434.977,0.610947127,0.389052873,1588.791,1424.561,1,4
199910100KC,1999-10-10,1999,0,1,NA,KC,NE,16,14,1525.682,1556.976,0.548355227,0.451644773,1535.456,1547.202,1,5
199910100KC,1999-10-10,1999,0,0,NA,NE,KC,14,16,1556.976,1525.682,0.451644773,0.548355227,1547.202,1535.456,0,5
199910100LAR,1999-10-10,1999,0,1,NA,LAR,SF,42,20,1501.201,1608.677,0.439174861,0.560825139,1537.063,1572.815,1,4
199910100LAR,1999-10-10,1999,0,0,NA,SF,LAR,20,42,1608.677,1501.201,0.560825139,0.439174861,1572.815,1537.063,0,5
199910100MIN,1999-10-10,1999,0,1,NA,MIN,CHI,22,24,1637.061,1421.141,0.834395557,0.165604443,1616.044,1442.159,0,5
199910100MIN,1999-10-10,1999,0,0,NA,CHI,MIN,24,22,1421.141,1637.061,0.165604443,0.834395557,1442.159,1616.044,1,5
199910100NO,1999-10-10,1999,0,1,NA,NO,ATL,17,20,1431.43,1503.93,0.489208309,0.510791691,1417.912,1517.448,0,4
199910100NO,1999-10-10,1999,0,0,NA,ATL,NO,20,17,1503.93,1431.43,0.510791691,0.489208309,1517.448,1417.912,1,5
199910100OAK,1999-10-10,1999,0,1,NA,OAK,DEN,13,16,1489.383,1558.851,0.493570386,0.506429614,1475.726,1572.508,0,5
199910100OAK,1999-10-10,1999,0,0,NA,DEN,OAK,16,13,1558.851,1489.383,0.506429614,0.493570386,1572.508,1475.726,1,5
199910100PHI,1999-10-10,1999,0,1,NA,PHI,DAL,13,10,1326.44,1577.665,0.255023444,0.744976556,1349.005,1555.1,1,5
199910100PHI,1999-10-10,1999,0,0,NA,DAL,PHI,10,13,1577.665,1326.44,0.744976556,0.255023444,1555.1,1349.005,0,4
199910100TEN,1999-10-10,1999,0,1,NA,TEN,BAL,14,11,1536.26,1451.087,0.703592734,0.296407266,1543.953,1443.394,1,5
199910100TEN,1999-10-10,1999,0,0,NA,BAL,TEN,11,14,1451.087,1536.26,0.296407266,0.703592734,1443.394,1543.953,0,5
199910110NYJ,1999-10-11,1999,0,1,NA,NYJ,JAX,6,16,1565.298,1624.327,0.508592114,0.491407886,1540.841,1648.784,0,5
199910110NYJ,1999-10-11,1999,0,0,NA,JAX,NYJ,16,6,1624.327,1565.298,0.491407886,0.508592114,1648.784,1540.841,1,5
199910170ARI,1999-10-17,1999,0,1,NA,ARI,WSH,10,24,1458.608,1541.707,0.47397698,0.52602302,1433.147,1567.169,0,6
199910170ARI,1999-10-17,1999,0,0,NA,WSH,ARI,24,10,1541.707,1458.608,0.52602302,0.47397698,1567.169,1433.147,1,5
199910170ATL,1999-10-17,1999,0,1,NA,ATL,LAR,13,41,1517.448,1537.063,0.56494528,0.43505472,1478.599,1575.911,0,6
199910170ATL,1999-10-17,1999,0,0,NA,LAR,ATL,41,13,1537.063,1517.448,0.43505472,0.56494528,1575.911,1478.599,1,5
199910170BUF,1999-10-17,1999,0,1,NA,BUF,OAK,14,20,1563.408,1475.726,0.706595931,0.293404069,1533.858,1505.276,0,6
199910170BUF,1999-10-17,1999,0,0,NA,OAK,BUF,20,14,1475.726,1563.408,0.293404069,0.706595931,1505.276,1533.858,1,6
199910170CHI,1999-10-17,1999,0,1,NA,CHI,PHI,16,20,1442.159,1349.005,0.713083565,0.286916435,1417.428,1373.736,0,6
199910170CHI,1999-10-17,1999,0,0,NA,PHI,CHI,20,16,1349.005,1442.159,0.286916435,0.713083565,1373.736,1417.428,1,6
199910170CIN,1999-10-17,1999,0,1,NA,CIN,PIT,3,17,1301.101,1456.583,0.372652033,0.627347967,1281.715,1475.969,0,6
199910170CIN,1999-10-17,1999,0,0,NA,PIT,CIN,17,3,1456.583,1301.101,0.627347967,0.372652033,1475.969,1281.715,1,6
199910170DEN,1999-10-17,1999,0,1,NA,DEN,GB,31,10,1572.508,1602.393,0.550363178,0.449636822,1599.868,1575.033,1,6
199910170DEN,1999-10-17,1999,0,0,NA,GB,DEN,10,31,1602.393,1572.508,0.449636822,0.550363178,1575.033,1599.868,0,5
199910170DET,1999-10-17,1999,0,1,NA,DET,MIN,25,23,1465.093,1616.044,0.378769646,0.621230354,1479.298,1601.839,1,5
199910170DET,1999-10-17,1999,0,0,NA,MIN,DET,23,25,1616.044,1465.093,0.621230354,0.378769646,1601.839,1479.298,0,6
199910170JAX,1999-10-17,1999,0,1,NA,JAX,CLE,24,7,1648.784,1242.959,0.937630909,0.062369091,1651.754,1239.99,1,6
199910170JAX,1999-10-17,1999,0,0,NA,CLE,JAX,7,24,1242.959,1648.784,0.062369091,0.937630909,1239.99,1651.754,0,6
199910170LAC,1999-10-17,1999,0,1,NA,LAC,SEA,13,10,1461.488,1539.043,0.481939763,0.518060237,1475.934,1524.597,1,5
199910170LAC,1999-10-17,1999,0,0,NA,SEA,LAC,10,13,1539.043,1461.488,0.518060237,0.481939763,1524.597,1475.934,0,5
199910170NE,1999-10-17,1999,0,1,NA,NE,MIA,30,31,1547.202,1588.791,0.53364024,0.46635976,1539.724,1596.268,0,6
199910170NE,1999-10-17,1999,0,0,NA,MIA,NE,31,30,1588.791,1547.202,0.46635976,0.53364024,1596.268,1539.724,1,5
199910170NO,1999-10-17,1999,0,1,NA,NO,TEN,21,24,1417.912,1543.953,0.413047756,0.586952244,1406.769,1555.096,0,5
199910170NO,1999-10-17,1999,0,0,NA,TEN,NO,24,21,1543.953,1417.912,0.586952244,0.413047756,1555.096,1406.769,1,6
199910170NYJ,1999-10-17,1999,0,1,NA,NYJ,IND,13,16,1540.841,1424.561,0.739530849,0.260469151,1518.495,1446.907,0,6
199910170NYJ,1999-10-17,1999,0,0,NA,IND,NYJ,16,13,1424.561,1540.841,0.260469151,0.739530849,1446.907,1518.495,1,5
199910170SF,1999-10-17,1999,0,1,NA,SF,CAR,29,31,1572.815,1429.979,0.767883778,0.232116222,1554.183,1448.611,0,6
199910170SF,1999-10-17,1999,0,0,NA,CAR,SF,31,29,1429.979,1572.815,0.232116222,0.767883778,1448.611,1554.183,1,5
199910180NYG,1999-10-18,1999,0,1,NA,NYG,DAL,13,10,1460.24,1555.1,0.457133496,0.542866504,1475.499,1539.842,1,6
199910180NYG,1999-10-18,1999,0,0,NA,DAL,NYG,10,13,1555.1,1460.24,0.542866504,0.457133496,1539.842,1475.499,0,5
199910210BAL,1999-10-21,1999,0,1,NA,BAL,KC,8,35,1443.394,1535.456,0.461133221,0.538866779,1413.036,1565.815,0,6
199910210BAL,1999-10-21,1999,0,0,NA,KC,BAL,35,8,1535.456,1443.394,0.538866779,0.461133221,1565.815,1413.036,1,6
199910240CAR,1999-10-24,1999,0,1,NA,CAR,DET,9,24,1448.611,1479.298,0.549220453,0.450779547,1417.674,1510.236,0,6
199910240CAR,1999-10-24,1999,0,0,NA,DET,CAR,24,9,1479.298,1448.611,0.450779547,0.549220453,1510.236,1417.674,1,6
199910240DAL,1999-10-24,1999,0,1,NA,DAL,WSH,38,20,1539.842,1567.169,0.55400432,0.44599568,1565.664,1541.347,1,6
199910240DAL,1999-10-24,1999,0,0,NA,WSH,DAL,20,38,1567.169,1539.842,0.44599568,0.55400432,1541.347,1565.664,0,6
199910240IND,1999-10-24,1999,0,1,NA,IND,CIN,31,10,1446.907,1281.715,0.79002758,0.20997242,1458.658,1269.964,1,6
199910240IND,1999-10-24,1999,0,0,NA,CIN,IND,10,31,1281.715,1446.907,0.20997242,0.79002758,1269.964,1458.658,0,7
199910240LAC,1999-10-24,1999,0,1,NA,LAC,GB,3,31,1475.934,1575.033,0.451084551,0.548915449,1446.019,1604.948,0,6
199910240LAC,1999-10-24,1999,0,0,NA,GB,LAC,31,3,1575.033,1475.934,0.548915449,0.451084551,1604.948,1446.019,1,6
199910240LAR,1999-10-24,1999,0,1,NA,LAR,CLE,34,3,1575.911,1239.99,0.909528117,0.090471883,1581.215,1234.685,1,6
199910240LAR,1999-10-24,1999,0,0,NA,CLE,LAR,3,34,1239.99,1575.911,0.090471883,0.909528117,1234.685,1581.215,0,7
199910240MIA,1999-10-24,1999,0,1,NA,MIA,PHI,16,13,1596.268,1373.736,0.839588196,0.160411804,1600.201,1369.803,1,6
199910240MIA,1999-10-24,1999,0,0,NA,PHI,MIA,13,16,1373.736,1596.268,0.160411804,0.839588196,1369.803,1600.201,0,7
199910240MIN,1999-10-24,1999,0,1,NA,MIN,SF,40,16,1601.839,1554.183,0.656672376,0.343327624,1622.865,1533.157,1,7
199910240MIN,1999-10-24,1999,0,0,NA,SF,MIN,16,40,1554.183,1601.839,0.343327624,0.656672376,1533.157,1622.865,0,7
199910240NE,1999-10-24,1999,0,1,NA,NE,DEN,24,23,1539.724,1599.868,0.506987891,0.493012109,1546.544,1593.049,1,7
199910240NE,1999-10-24,1999,0,0,NA,DEN,NE,23,24,1599.868,1539.724,0.493012109,0.506987891,1593.049,1546.544,0,7
199910240NYG,1999-10-24,1999,0,1,NA,NYG,NO,31,3,1475.499,1406.769,0.683480173,0.316519827,1495.594,1386.675,1,7
199910240NYG,1999-10-24,1999,0,0,NA,NO,NYG,3,31,1406.769,1475.499,0.316519827,0.683480173,1386.675,1495.594,0,6
199910240OAK,1999-10-24,1999,0,1,NA,OAK,NYJ,24,23,1505.276,1518.495,0.573971964,0.426028036,1511.047,1512.725,1,7
199910240OAK,1999-10-24,1999,0,0,NA,NYJ,OAK,23,24,1518.495,1505.276,0.426028036,0.573971964,1512.725,1511.047,0,7
199910240SEA,1999-10-24,1999,0,1,NA,SEA,BUF,26,16,1524.597,1533.858,0.579533699,0.420466301,1544.263,1514.191,1,6
199910240SEA,1999-10-24,1999,0,0,NA,BUF,SEA,16,26,1533.858,1524.597,0.420466301,0.579533699,1514.191,1544.263,0,7
199910240TB,1999-10-24,1999,0,1,NA,TB,CHI,6,3,1517.609,1417.428,0.72128775,0.27871225,1524.797,1410.24,1,6
199910240TB,1999-10-24,1999,0,0,NA,CHI,TB,3,6,1417.428,1517.609,0.27871225,0.72128775,1410.24,1524.797,0,7
199910250PIT,1999-10-25,1999,0,1,NA,PIT,ATL,13,9,1475.969,1478.599,0.588805745,0.411194255,1488.84,1465.728,1,7
199910250PIT,1999-10-25,1999,0,0,NA,ATL,PIT,9,13,1478.599,1475.969,0.411194255,0.588805745,1465.728,1488.84,0,7
199910310ARI,1999-10-31,1999,0,1,NA,ARI,NE,3,27,1433.147,1546.544,0.430798135,0.569201865,1406.01,1573.681,0,7
199910310ARI,1999-10-31,1999,0,0,NA,NE,ARI,27,3,1546.544,1433.147,0.569201865,0.430798135,1573.681,1406.01,1,8
199910310ATL,1999-10-31,1999,0,1,NA,ATL,CAR,27,20,1465.728,1417.674,0.657188722,0.342811278,1479.289,1404.113,1,8
199910310ATL,1999-10-31,1999,0,0,NA,CAR,ATL,20,27,1417.674,1465.728,0.342811278,0.657188722,1404.113,1479.289,0,7
199910310BAL,1999-10-31,1999,0,1,NA,BAL,BUF,10,13,1413.036,1514.191,0.448155778,0.551844222,1400.811,1526.416,0,7
199910310BAL,1999-10-31,1999,0,0,NA,BUF,BAL,13,10,1514.191,1413.036,0.551844222,0.448155778,1526.416,1400.811,1,8
199910310CIN,1999-10-31,1999,0,1,NA,CIN,JAX,10,41,1269.964,1651.754,0.139003679,0.860996321,1261.542,1660.176,0,8
199910310CIN,1999-10-31,1999,0,0,NA,JAX,CIN,41,10,1651.754,1269.964,0.860996321,0.139003679,1660.176,1261.542,1,7
199910310DEN,1999-10-31,1999,0,1,NA,DEN,MIN,20,23,1593.049,1622.865,0.550461467,0.449538533,1577.538,1638.375,0,8
